gene.symbols	SRR1914395	SRR1914394	SRR1914393	SRR1914392
ENSDARG00000091989	NA	-0.0320581767729664	-0.0644550333405516	0.10971941380216	-0.0908650665130597
ENSDARG00000091990	v2ra16	-0.19473006962576	-0.139409020252871	-0.19810827193828	-0.204876794103046
ENSDARG00000091992	NA	-0.19473006962576	-0.105613811837219	-0.19810827193828	-0.114091697275167
ENSDARG00000091993	dicp1.1	-0.00910766673965976	0.0173226343381613	-0.045773917873898	-0.0709315069522008
ENSDARG00000091994	zgc:173713	0.272057442226929	0.0994464738721938	0.26457241094929	0.49785025633514
ENSDARG00000091996	si:ch211-117m20.5	3.55959368996614	3.65058010854526	0.528492546900879	0.847158901996631
ENSDARG00000091997	si:ch211-284e13.11	0.257670392189758	0.101291764834547	0.125823264408375	0.0233108739805165
ENSDARG00000092000	NA	0.250434120060525	0.216711500025857	0.445569515401562	0.510861221572761
ENSDARG00000092001	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092003	ccs	0.848846418642516	0.762257306012001	0.530749141705263	0.521801010982764
ENSDARG00000092006	NA	-0.0447641868334514	-0.128708455737821	-0.19810827193828	-0.204876794103046
ENSDARG00000092007	NA	-0.19473006962576	-0.0990272970040467	-0.19810827193828	-0.117294210136375
ENSDARG00000092014	NA	0.0717327864390883	0.0382535712450381	-0.19810827193828	-0.129789601674923
ENSDARG00000092018	NA	0.292450179076739	0.22449182977573	0.477468826871794	0.534807706149389
ENSDARG00000092020	NA	-0.054168988546392	-0.059128349642616	0.0170961876004043	0.0483695854517716
ENSDARG00000092021	NA	-0.019053135242546	-0.215789828137167	-0.0325393704197209	0.051534540833836
ENSDARG00000092022	si:dkey-256e7.8	0.0493195909101421	0.0784138180476152	-0.113857152722871	-0.204876794103046
ENSDARG00000092023	NA	-0.0994186607596711	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092025	si:dkey-121n8.8	0.218817329733226	0.104244321569238	0.109498790694959	0.297859385389057
ENSDARG00000092026	NA	-0.19473006962576	-0.215789828137167	-0.0320931957236735	-0.0740787777316777
ENSDARG00000092027	NA	0.0525175460386856	0.125913255391916	0.215673060122498	0.260167952657252
ENSDARG00000092028	si:dkey-4c23.3	-0.0944044890287051	-0.111572978297663	-0.104043899203219	-0.0449719268258474
ENSDARG00000092033	si:dkey-239h2.3	0.272775394115572	0.23172785281947	0.823829590816514	0.890037197422243
ENSDARG00000092035	si:ch211-156j16.1	2.37238329663097	2.20688045584396	1.49821071127664	1.92847504046164
ENSDARG00000092039	si:dkey-70p6.1	0.189803566651202	0.445509051435776	0.0796186571606219	0.119063912012888
ENSDARG00000092040	NA	-0.19473006962576	-0.142033043318225	0.0639403162994448	-0.0340644107626809
ENSDARG00000092042	NA	0.474755805249997	0.37774660953307	0.307098306721498	0.55520720391079
ENSDARG00000092044	si:dkey-22f5.9	0.177385750942984	0.173105644994197	0.158357455558593	0.137029821041086
ENSDARG00000092045	NA	0.189324406832627	0.228282421200659	0.166770090620963	0.121031361507316
ENSDARG00000092052	gstk4	-0.19473006962576	-0.0379226518657997	-0.0205183506092165	-0.0234075618398067
ENSDARG00000092056	NA	-0.19473006962576	-0.215789828137167	-0.0620611926191808	-0.0470613165982369
ENSDARG00000092057	NA	0.446046216764444	0.188747642268786	0.455249556992978	0.541402421358423
ENSDARG00000092060	tbx5b	-0.0347535051972791	0.115222657321959	0.222288229430067	0.208980590068044
ENSDARG00000092061	si:dkey-112g5.13	-0.0176759264827216	-0.0480035226314176	-0.19810827193828	-0.0797868572736779
ENSDARG00000092064	NA	0.16245808300811	0.193963580729148	0.489367968097686	0.730375015846179
ENSDARG00000092065	NA	0.334216772862657	0.129908954569449	0.149822525017907	0.0294689526967781
ENSDARG00000092066	NA	0.169375760824965	0.108159816485178	0.124956622716766	0.141464994059113
ENSDARG00000092067	atn1	0.681512774701177	0.951476997551874	0.619240083036328	0.559149461066898
ENSDARG00000092070	NA	-0.19473006962576	-0.0203424574814239	-0.19810827193828	-0.044937758970255
ENSDARG00000092071	si:ch211-117n7.6	0.200115029891723	0.279302527672889	0.122465962211037	0.236810722761444
ENSDARG00000092072	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092073	NA	0.178457289759491	0.103084619475361	0.0976676735216142	0.134429190940015
ENSDARG00000092074	hcst	0.101774555045564	0.0770425048288363	0.0730943659385877	0.0619073776025264
ENSDARG00000092075	pimr49	-0.19473006962576	-0.106230397931314	-0.19810827193828	-0.0718231368834281
ENSDARG00000092077	NA	0.238007582600149	0.242976437753887	0.406095028798413	0.41264428995447
ENSDARG00000092078	NA	0.225253367622303	0.423335643365174	0.286248481395103	0.260069379241386
ENSDARG00000092080	NA	-0.111168701885102	-0.0668389917447988	-0.0282754158413309	-0.0536521645914599
ENSDARG00000092082	NA	0.190622807511438	0.0183907471432736	0.0014878135094315	0.00523653034510747
ENSDARG00000092083	NA	-0.19473006962576	0.0396722164216565	0.110552779902554	-0.0359413695933242
ENSDARG00000092084	NA	-0.0739849622818293	-0.0749899630555064	-0.0740787777316777	-0.0967742679548467
ENSDARG00000092085	si:ch211-145m1.3	-0.0842818809305223	-0.215789828137167	-0.10916673536561	-0.100188657596251
ENSDARG00000092086	NA	-0.0393940546310476	-0.215789828137167	-0.19810827193828	-0.0481382982833555
ENSDARG00000092088	NA	-0.043410976353399	0.0974484571847881	0.057623430266462	0.176425935023195
ENSDARG00000092089	NA	-0.19473006962576	-0.102267351714795	-0.0582433135063838	-0.102236514522973
ENSDARG00000092090	si:ch211-125e6.12	-0.0354871127951059	-0.141381555363032	-0.0097294357701744	0.0399170209166492
ENSDARG00000092091	cyp2x12	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092094	NA	-0.0203778179012477	-0.010806719010929	0.0286720623054393	-0.204876794103046
ENSDARG00000092095	NA	-0.19473006962576	-0.215789828137167	-0.030456825099891	-0.204876794103046
ENSDARG00000092096	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092097	NA	-0.19473006962576	-0.215789828137167	-0.077359083079812	-0.0558543583306036
ENSDARG00000092099	si:ch211-133n4.6	0.13546933487217	0.26079040057875	-0.0302051483040012	-0.0386070713803445
ENSDARG00000092104	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.119455378763999
ENSDARG00000092106	si:ch211-214p13.8	0.451004364352029	0.352344136116512	0.257309080361247	0.41506645010616
ENSDARG00000092107	NA	-0.19473006962576	-0.1260937751294	-0.10582473886691	-0.204876794103046
ENSDARG00000092109	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.119513118201592
ENSDARG00000092110	NA	-0.19473006962576	-0.12947635241767	-0.19810827193828	-0.204876794103046
ENSDARG00000092112	tomm40	2.04505888105204	1.71616486290936	2.00893626761531	2.00983510496808
ENSDARG00000092115	eif4a1a	3.39021270125067	3.40784387509782	3.74621081894141	3.64878934607354
ENSDARG00000092118	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092119	NA	0.804728769097008	0.923157383676903	0.554027791436957	0.56275674877262
ENSDARG00000092120	NA	-0.106139933223625	-0.0251224405594285	0.290349194903349	0.202916906985987
ENSDARG00000092122	si:ch211-229n2.6	-0.19473006962576	-0.215789828137167	-0.103498266428917	-0.114210580406897
ENSDARG00000092123	si:dkey-20d21.12	0.636336489917459	0.448480278085528	0.507557993739186	0.552662763861545
ENSDARG00000092124	cox14	0.731423433914384	0.90280566869115	0.828198843271162	1.36315631778249
ENSDARG00000092125	NA	0.184302079636809	0.0929071980557844	0.238804193413787	0.195025360804636
ENSDARG00000092126	vtg5	-0.0567968624775824	-0.140167417792089	-0.0858078813740642	-0.204876794103046
ENSDARG00000092130	NA	0.21666214122723	0.293021496435491	0.286778046654334	0.304839192953661
ENSDARG00000092131	NA	-0.0544680790076335	0.00669185942247877	0.159116249685523	0.0711355681125667
ENSDARG00000092133	zgc:174193	-0.0571317981141085	-0.0387443428420894	-0.19810827193828	-0.0894378163056383
ENSDARG00000092134	rad54b	0.528360723037237	0.430382535854081	0.713695086936978	0.774016173506451
ENSDARG00000092136	cenpw	0.802176936571886	0.608942465495597	0.648600183517478	0.991608195109822
ENSDARG00000092137	si:dkey-4i23.5	-0.0905578872242559	-0.215789828137167	-0.19810827193828	-0.0492299674541273
ENSDARG00000092139	NA	-0.19473006962576	-0.0832287367626127	-0.0805967039725826	-0.0714017766074369
ENSDARG00000092140	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092141	si:dkeyp-100a1.6	0.133505318531564	0.101516701642844	0.563747704622472	0.509249485150271
ENSDARG00000092142	NA	0.0771262551188597	0.14216653544133	0.0740704661411737	0.073988456110281
ENSDARG00000092143	ank1a	1.77696982124524	1.54435867403237	0.745471474824315	0.932918595419325
ENSDARG00000092150	NA	0.217587480687905	0.213984578026961	0.328306443519337	0.356282880474002
ENSDARG00000092151	NA	-0.0366897838586856	-0.0280658586747452	-0.109343924545397	-0.204876794103046
ENSDARG00000092152	NA	0.0796629573154512	-0.0473302312616381	0.073434953412257	0.0704285896440176
ENSDARG00000092154	tex264a	0.779219771665565	0.708989701747925	0.631847072831833	0.704602842499812
ENSDARG00000092155	apoc2	3.38822653686651	3.51343726514328	2.32064182867597	3.16494640003565
ENSDARG00000092158	cbx3b	1.23594139905019	1.35927967332575	0.9061560536108	1.13137843426232
ENSDARG00000092159	NA	0.0596293136159665	0.0649570714331274	0.0759714393703295	0.353440858469272
ENSDARG00000092160	NA	-0.0182375714553204	0.0212278001741801	0.0030287763369819	-0.0993622284781812
ENSDARG00000092161	NA	-0.0498040727392761	0.0692483047211964	0.044798304190812	0.0691211407446503
ENSDARG00000092162	NA	-0.0808155474093212	0.0723269058195863	0.0240933989958525	-0.000572661919043336
ENSDARG00000092166	si:dkey-147f3.4	0.345591091835928	0.413907721073684	0.536678336740214	0.568725904895757
ENSDARG00000092167	NA	0.7235955790489	0.448242975854108	0.421824568300062	0.300877953174762
ENSDARG00000092169	si:dkey-250k15.4	0.185699743901462	0.100937129043305	0.252075102644506	0.203067290091804
ENSDARG00000092170	apoc1	4.06940349606746	4.20861340113506	3.6728618205377	3.82065501178124
ENSDARG00000092172	NA	0.410521822954115	0.416216016867435	0.607759025847979	0.606229726105604
ENSDARG00000092174	si:ch211-59d15.4	-0.0748648927997249	-0.00505095375490401	-0.19810827193828	-0.106551998018
ENSDARG00000092176	NA	0.204876648473406	0.0916070942539317	0.0818100061597914	0.0965816143384597
ENSDARG00000092178	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092179	NA	0.259757501361142	0.197499689124062	0.121212550801574	0.0588911002484337
ENSDARG00000092180	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.117817930307252
ENSDARG00000092181	mpp5b	1.02145756365659	0.857654703877731	0.948014883387514	0.746287320744521
ENSDARG00000092185	NA	0.0363492888513519	0.0369460867553759	0.178556424168612	0.0795356157530257
ENSDARG00000092191	LOC100535167	0.2900296840455	0.171050802201119	0.225153366244635	0.237403604868313
ENSDARG00000092197	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092199	LOC100535981	1.39366369663057	1.19138676402083	0.90786937351575	0.857747323707206
ENSDARG00000092200	si:dkey-26i13.6	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092202	si:dkey-112g5.16	0.0728835037643082	-0.0343707733454882	0.110917820329676	0.078582242304765
ENSDARG00000092204	ms4a17a.5	0.165393333518319	0.0358371331786329	-0.0213582563017168	-0.0107719888646283
ENSDARG00000092211	NA	0.342953536927771	0.296564838434281	0.111545747771693	0.0169780005021225
ENSDARG00000092216	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092218	or103-3	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092222	si:ch211-271e10.3	-0.0247033148745115	-0.126329472370232	-0.0634122799527745	-0.204876794103046
ENSDARG00000092225	si:dkeyp-13a3.10	0.657302486139287	0.601780383335298	0.749292805239778	0.769804441856302
ENSDARG00000092226	NA	-0.087149572316705	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092228	si:dkey-27p18.3	0.284972680021908	0.139757858691266	0.0500938364666561	0.0266432755179675
ENSDARG00000092230	LOC100006469	0.0290649232393829	-0.0136613675454891	0.0342518042073146	-0.0408418511100119
ENSDARG00000092233	vtg1	0.0849317826596769	0.166058978393042	0.255532615494215	0.13937941523344
ENSDARG00000092238	or111-9	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092240	si:ch211-243a20.3	0.44190320386519	0.468124726141924	0.000477939427009297	0.17194649690766
ENSDARG00000092241	NA	0.47620057743171	0.650870910582015	0.383753990673315	0.59003425034464
ENSDARG00000092242	si:dkey-26i13.7	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092243	si:ch211-163b2.2	0.163065926195079	0.169050547169904	0.310467641903658	0.287417545832057
ENSDARG00000092245	NA	0.221686873359729	0.165486341141465	0.270040454905629	0.264877319986455
ENSDARG00000092246	NA	0.0367142074085625	0.255740456796704	0.243953701118832	0.383921652383997
ENSDARG00000092247	NA	-0.0728820729368781	-0.102959672252211	-0.19810827193828	-0.204876794103046
ENSDARG00000092249	NA	-0.0412148400396469	-0.140783163058745	-0.19810827193828	-0.204876794103046
ENSDARG00000092252	NA	0.473260142192981	0.306458533962437	0.304247959708607	0.314919184423001
ENSDARG00000092254	si:dkeyp-33e11.1	0.197939435684335	0.095666347112024	0.136888403839086	0.201688811665872
ENSDARG00000092255	NA	-0.19473006962576	-0.215789828137167	-0.113275063043201	-0.0580148842689381
ENSDARG00000092257	NA	0.119979560219218	0.0582954144581507	0.310844853748557	0.669123555415373
ENSDARG00000092259	si:dkey-211g8.5	0.373407126957349	0.229819845965492	0.279302527672889	0.314008428104528
ENSDARG00000092260	si:ch73-290k24.6	0.307044800925261	0.301412020598515	0.0512036404204254	0.0673239806058246
ENSDARG00000092262	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092263	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.0364178038116639
ENSDARG00000092266	NA	0.0400751155468747	-0.0281706926832199	0.0952249320179181	0.0788935428495818
ENSDARG00000092269	si:dkeyp-41f9.4	-0.0534889126874319	1.19110631473767	-0.116360012168876	-0.0572635852762455
ENSDARG00000092272	NA	0.828654925805865	0.404247642289044	0.0797515576251098	0.18830649869649
ENSDARG00000092274	NA	0.0615346679610792	-0.00218665247787516	-0.19810827193828	-0.0165214950864026
ENSDARG00000092275	LOC108190615	-0.19473006962576	-0.125125273656208	-0.19810827193828	-0.0937990450145801
ENSDARG00000092277	NA	0.451129267218105	0.219661170799659	0.30515974420387	0.180866040026316
ENSDARG00000092278	NA	0.132083680153682	0.174616534653131	0.14026684399933	0.0999335129242009
ENSDARG00000092279	NA	-0.19473006962576	-0.13146245529282	-0.19810827193828	-0.124564322637217
ENSDARG00000092281	flnb	0.652835353909669	0.413735176944063	0.0715617754045221	0.176139151821124
ENSDARG00000092282	NA	-0.19473006962576	-0.215789828137167	-0.0950717785379692	-0.204876794103046
ENSDARG00000092283	cxl34b.11	0.676271473774925	0.945776494357699	0.0146837858162525	0.045279948851697
ENSDARG00000092285	cenpv	0.257309080361247	0.193866970914144	0.479478424814909	0.43833788864838
ENSDARG00000092286	NA	-0.0419145588062422	0.0498081341442136	-0.0290106324321577	-0.0772075997964875
ENSDARG00000092287	NA	-0.106315979046121	-0.215789828137167	-0.0865113363312724	-0.118312302004013
ENSDARG00000092288	NA	0.0460867318682813	0.0285930423180289	-0.0159838730739637	-0.204876794103046
ENSDARG00000092290	si:dkeyp-26a9.2	0.934978495009294	0.991493093278203	1.01168586173973	1.13313953249258
ENSDARG00000092294	si:dkey-222h21.6	-0.19473006962576	-0.0691558817458775	-0.19810827193828	-0.0732038307657454
ENSDARG00000092295	NA	-0.0734214805678202	-0.0734830619646551	-0.0229219691478136	-0.0228123577749274
ENSDARG00000092299	NA	0.0122001579166477	0.187723986189258	-0.00249200674978412	-0.0598816807610456
ENSDARG00000092300	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092303	NA	-0.19473006962576	-0.132723678066911	-0.19810827193828	-0.204876794103046
ENSDARG00000092304	si:dkey-59l11.7	-0.0549649688203422	-0.101675122671502	0.0159781104825565	-0.0302051483040012
ENSDARG00000092305	poldip2	1.42173644440691	1.54387603869454	1.44824454459423	1.57241078981803
ENSDARG00000092307	NA	0.0264485370509318	-0.00123502626050815	-0.19810827193828	-0.128564423351183
ENSDARG00000092308	NA	-0.0836033273496641	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092309	NA	-0.05090345616384	-0.0141529721024691	-0.108667209179849	-0.03767991227207
ENSDARG00000092310	si:ch211-199g17.2	0.46313199600562	0.326476326414915	0.602967643772703	0.489428960685237
ENSDARG00000092311	si:dkey-65b12.12	-0.0942548728043354	-0.0790129091017495	-0.015436350078307	-0.047483459906869
ENSDARG00000092315	NA	0.0637658756070628	0.118432760245632	0.141932882959579	0.192125341993701
ENSDARG00000092317	si:dkey-265c15.9	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092319	NA	0.0599196627903227	0.0714345342384696	0.136150277586231	-0.0532917850614402
ENSDARG00000092321	NA	0.0788935428495818	0.0134557248968805	-0.043410976353399	-0.057558265294391
ENSDARG00000092322	NA	-0.19473006962576	-0.215789828137167	-0.0174932982470603	-0.0748329910529987
ENSDARG00000092324	NA	-0.0727524947723064	0.0240536860864365	-0.109109417173199	-0.039307312926881
ENSDARG00000092327	si:dkeyp-2e4.7	0.0847581989052829	0.11113999606944	0.13956751722222	0.290820557711208
ENSDARG00000092331	pimr136	0.00333908878989663	-0.0686472121904544	-0.049967387089008	-0.0216052641883233
ENSDARG00000092334	NA	-0.101193748392978	-0.129962571367303	-0.19810827193828	-0.204876794103046
ENSDARG00000092335	NA	0.274733661306921	0.161188289169094	0.130555046403896	0.193536726441681
ENSDARG00000092336	NA	0.250070698908586	0.149270734751678	0.254358836051588	0.222733402375297
ENSDARG00000092337	gas5	1.25920558446859	1.50887390643937	2.4798387240672	2.30248310127551
ENSDARG00000092339	pimr62	-0.19473006962576	-0.215789828137167	0.13281485039769	0.0961024446629377
ENSDARG00000092341	NA	0.385092173829067	0.57667888947536	0.497162602986709	0.53511782238266
ENSDARG00000092345	NA	-0.0836645175553299	-0.104072359500755	-0.107576908799887	-0.128824329491104
ENSDARG00000092346	nfil3-4	-0.19473006962576	-0.108286617595009	-0.19810827193828	-0.204876794103046
ENSDARG00000092347	NA	0.0819865776799003	0.21368897197674	0.338367414524241	0.349350929673774
ENSDARG00000092348	NA	0.000108288274958925	-0.0395308860952246	0.165439837329892	0.0430902401029336
ENSDARG00000092350	si:dkey-222h21.12	-0.19473006962576	-0.215789828137167	-0.0979219482927525	-0.204876794103046
ENSDARG00000092351	NA	0.225501492114535	0.162553434607952	0.123917127291431	0.011007937926638
ENSDARG00000092352	jac4	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092354	si:ch211-284e13.6	0.779394265980586	0.996455336196206	0.754149506887359	0.759705944834947
ENSDARG00000092358	NA	0.193441403071167	0.0784559192175184	0.143828416313851	0.193819475554447
ENSDARG00000092359	si:dkeyp-113d7.10	1.02203161240597	1.06336966303121	0.818604264901524	0.631566381361486
ENSDARG00000092360	si:ch211-51h9.6	0.930760566314798	0.788539746999237	0.697206410765577	0.803128998377397
ENSDARG00000092361	si:dkey-79f11.7	0.922961379886065	0.574032169027185	0.40510805462804	0.312769183478329
ENSDARG00000092362	hsp70.1	0.565009068343004	0.722649682453906	0.825797222055673	0.61287462642113
ENSDARG00000092364	NA	1.04625075612682	1.01293609320523	0.84930875229924	1.04734349392371
ENSDARG00000092369	NA	0.344831654534224	0.260741218096391	0.276546894712402	0.321912125489232
ENSDARG00000092372	NA	0.143828416313851	0.145601879538403	0.31175154137508	0.364555471508494
ENSDARG00000092373	NA	0.462837474514266	0.353054565074187	0.393516715139497	0.520444707344396
ENSDARG00000092376	NA	-0.0721796008653997	-0.0349636044444584	-0.087149572316705	-0.125153327923771
ENSDARG00000092378	NA	-0.0863585978330154	-0.215789828137167	-0.19810827193828	-0.0974389212471881
ENSDARG00000092379	si:dkeyp-51b9.3	0.368596955347357	0.426866783592919	0.30904230776387	0.777782385462393
ENSDARG00000092380	LOC797799	-0.0799116913269513	-0.121204788251453	-0.19810827193828	-0.104277418258897
ENSDARG00000092381	si:dkey-23c22.9	0.123200163579511	0.156270738356204	0.139007918330449	0.120664037535065
ENSDARG00000092383	snorc	0.627854895279703	0.360303109333985	0.674254695525411	0.904294110742196
ENSDARG00000092384	si:dkey-28d5.3	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092387	zgc:193742	0.425007764902519	0.609895813337266	0.507431119708651	0.905187530691064
ENSDARG00000092388	NA	0.203417166922748	0.210802409438895	0.295179460092675	0.222783587829856
ENSDARG00000092390	si:dkey-6f10.4	0.00182142665958042	0.198834827410696	0.0984174974335433	0.27587608905637
ENSDARG00000092394	dcun1d4	0.661048856134107	1.0019307322921	0.520934596256709	0.644752916628168
ENSDARG00000092396	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092398	NA	0.108922584778085	0.210053727953888	0.203712174655714	0.270460265334591
ENSDARG00000092399	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092400	NA	-0.0788621601106454	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092402	NA	0.842014838171692	0.747017374344684	0.504937503955121	0.692949699579478
ENSDARG00000092404	NA	0.345479879179496	0.325677910399928	0.391464558755968	0.44345388957091
ENSDARG00000092406	or115-8	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092407	zmp:0000001316	0.674850464695433	0.511476862259223	0.509372393463315	0.551346539426063
ENSDARG00000092411	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092413	NA	0.0592567722123132	0.0811143836024346	0.112132761158381	0.0663009517790064
ENSDARG00000092419	vtg1	0.439511615565604	0.0665574311476464	0.466118442586655	0.428639883257646
ENSDARG00000092421	NA	0.0488682809384171	0.0486612365556066	-0.0423892412474347	-0.112186151559588
ENSDARG00000092422	NA	0.578892233493805	0.865877559662218	0.774270763323126	1.20427344576902
ENSDARG00000092423	cxcl11.5	0.106361242077671	0.0999335129242009	0.101862080198556	0.0484957287606521
ENSDARG00000092425	NA	-0.19473006962576	-0.123007014422018	-0.19810827193828	-0.00289617998977028
ENSDARG00000092427	NA	0.00471334756143784	-0.00779246544119928	-0.0281008148714249	-8.18302499990344e-05
ENSDARG00000092428	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092433	NA	0.128438482669632	0.173438348580678	0.028475072148403	-0.0579131724476314
ENSDARG00000092436	NA	-0.0345811819787678	-0.0201289109861281	0.0384986537508303	-0.0480361647753736
ENSDARG00000092439	NA	-0.00408222922299569	0.0355234342757305	-0.0768675390920273	-0.128622991719312
ENSDARG00000092443	NA	-0.19473006962576	-0.0586308551383444	-0.0436492233516658	-0.0760449732264123
ENSDARG00000092444	NA	-0.0222019001578208	-0.117585540791248	-0.116218948177016	-0.204876794103046
ENSDARG00000092445	zgc:153352	0.35299926001206	0.231026479333335	0.409909965052701	0.488633423806234
ENSDARG00000092448	NA	0.433549707082202	0.489184848300287	0.720555119995899	0.513648514955426
ENSDARG00000092452	NA	0.603319341108972	0.40208679116336	0.304408195521843	0.169142292428661
ENSDARG00000092454	NA	-0.19473006962576	-0.119601525461338	-0.0493306741085686	-0.0743630170430769
ENSDARG00000092455	NA	0.483313527163061	0.3773188482361	0.613151652990565	0.379715591827556
ENSDARG00000092456	si:ch211-188i4.4	0.146307017093368	0.200993279897333	0.122787814431443	0.131076749821547
ENSDARG00000092457	NA	0.872198585388512	0.49197812005366	0.507238145302149	0.473077810148945
ENSDARG00000092458	si:dkey-282h22.5	-0.19473006962576	-0.215789828137167	-0.0241354729617353	-0.023716025722847
ENSDARG00000092459	si:dkey-9i23.5	-0.19473006962576	-0.0958754159869607	-0.19810827193828	-0.0798489236056947
ENSDARG00000092460	NA	-0.0278265554102758	0.0224005435260237	0.0236668492233048	0.0179007510965614
ENSDARG00000092463	rhbdd2	0.455363443761425	0.406037316902145	0.598974220262614	0.605677902923247
ENSDARG00000092464	si:dkeyp-20g2.3	0.284447356419859	0.329405075535081	0.524311443150529	0.644304060314896
ENSDARG00000092467	NA	3.23448367397003	3.28591681952341	2.99340851596666	2.76801610232842
ENSDARG00000092469	NA	-0.0742999553234121	0.0732627585944415	-0.0236830487526248	-0.0366552712368101
ENSDARG00000092470	thbd	0.225752140391838	0.337882008152094	0.414371910968175	0.331412500326411
ENSDARG00000092471	NA	0.16534500447335	0.143223217275636	0.220695987042702	0.244671275542149
ENSDARG00000092472	NA	0.110507439418994	0.108832213578774	0.0289053813935545	0.0178615518957464
ENSDARG00000092473	apopt1	0.591952372896618	0.670464938421208	0.611753122377651	0.719274170169898
ENSDARG00000092476	si:rp71-1f1.4	-0.0803455130997014	-0.103080595726806	-0.19810827193828	-0.0596214038458138
ENSDARG00000092477	NA	-0.00987274385806891	-0.0509679903328261	0.185748688865965	0.145240735941044
ENSDARG00000092478	sdhaf1	0.88993662047723	0.706067064154619	0.607958737272616	0.539764056509078
ENSDARG00000092480	vegfbb	-0.030456825099891	-0.0739849622818293	-0.0127224568685164	-0.204876794103046
ENSDARG00000092481	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092482	si:dkeyp-110g5.4	0.333147205891357	0.32852214301366	0.379942516271173	0.485061285526056
ENSDARG00000092483	iqcc	0.304570047512201	0.350362552457176	0.522987636666911	0.638576707099073
ENSDARG00000092487	pimr122	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000092488	khnyn	0.951693016807364	0.833343157701354	1.2519072074501	0.958166536943804
ENSDARG00000092489	si:ch73-103b9.2	0.033890837483323	0.0761850857752302	0.0483695854517716	0.10348933274416
ENSDARG00000092490	si:ch211-260b17.5	-0.19473006962576	-0.215789828137167	-0.0946221043211066	-0.204876794103046
ENSDARG00000092491	NA	-0.0620919231530051	0.000965740017880269	0.00812394845854237	0.1253310312177
ENSDARG00000092493	si:dkeyp-44a8.2	2.26238204564884	2.31019274494826	1.71646325549795	1.71946413288293
ENSDARG00000092496	NA	-0.19473006962576	-0.133827784012298	-0.19810827193828	-0.204876794103046
ENSDARG00000092498	si:dkeyp-46h3.2	-0.0367242832548225	-0.0694419239770376	0.168717384018421	0.255326735505963
ENSDARG00000092499	si:ch211-183d21.1	1.06287340458016	0.985694377248422	0.914757989361151	0.804470592449518
ENSDARG00000092500	si:dkey-222h21.1	-0.19473006962576	0.000477939427009297	-0.19810827193828	-0.204876794103046
ENSDARG00000092501	NA	-0.19473006962576	-0.0816545589909755	-0.0406385585462977	0.0653423233099388
ENSDARG00000092502	NA	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.120095219131503
ENSDARG00000092503	arid1b	0.855217158631773	0.988136014989099	1.02054576019489	0.800116336129239
